onset1	nucleus1	coda1	onset2	nucleus2	coda2	shape	syllable.contact.code	transcription
tl	ʊ	k	p	ɪ	m	TlVC.CVC	+OVA	tlʊkpɪm
tɹ	ʊ	k	p	ɪ	m	TɹVC.CVC	+OVA	tɹʊkpɪm
tl	ʊ	k	b	ɪ	p	TlVC.CVC	-OVA	tlʊkbɪp
tɹ	ʊ	k	b	ɪ	p	TɹVC.CVC	-OVA	tɹʊkbɪp
tl	ʊ	k	d	ɪ	ŋ	TlVC.CVC	-OVA	tlʊkdɪŋ
tɹ	ʊ	k	d	ɪ	ŋ	TɹVC.CVC	-OVA	tɹʊkdɪŋ
tl	ʊ	k	g	ɪ	m	TlVC.CVC	-OVA	tlʊkgɪm
tɹ	ʊ	k	g	ɪ	m	TɹVC.CVC	-OVA	tɹʊkgɪm
tl	ʊ	k	g	ɪ	n	TlVC.CVC	-OVA	tlʊkgɪn
tɹ	ʊ	k	g	ɪ	n	TɹVC.CVC	-OVA	tɹʊkgɪn
tl	ʊ	k	g	ɪ	ŋ	TlVC.CVC	-OVA	tlʊkgɪŋ
tɹ	ʊ	k	g	ɪ	ŋ	TɹVC.CVC	-OVA	tɹʊkgɪŋ
tl	ʊ	k	g	ɪ	p	TlVC.CVC	-OVA	tlʊkgɪp
tɹ	ʊ	k	g	ɪ	p	TɹVC.CVC	-OVA	tɹʊkgɪp
tl	ʊ	k	g	ɪ	t	TlVC.CVC	-OVA	tlʊkgɪt
tɹ	ʊ	k	g	ɪ	t	TɹVC.CVC	-OVA	tɹʊkgɪt
tl	ʊ	k	g	ɪ	s	TlVC.CVC	-OVA	tlʊkgɪs
tɹ	ʊ	k	g	ɪ	s	TɹVC.CVC	-OVA	tɹʊkgɪs
tl	ʊ	s	p	ɪ	m	TlVC.CVC	+OVA	tlʊspɪm
tɹ	ʊ	s	p	ɪ	m	TɹVC.CVC	+OVA	tɹʊspɪm
tl	ʊ	s	b	ɪ	p	TlVC.CVC	-OVA	tlʊsbɪp
tɹ	ʊ	s	b	ɪ	p	TɹVC.CVC	-OVA	tɹʊsbɪp
tl	ʊ	s	d	ɪ	ŋ	TlVC.CVC	-OVA	tlʊsdɪŋ
tɹ	ʊ	s	d	ɪ	ŋ	TɹVC.CVC	-OVA	tɹʊsdɪŋ
tl	ʊ	s	g	ɪ	m	TlVC.CVC	-OVA	tlʊsgɪm
tɹ	ʊ	s	g	ɪ	m	TɹVC.CVC	-OVA	tɹʊsgɪm
tl	ʊ	s	g	ɪ	n	TlVC.CVC	-OVA	tlʊsgɪn
tɹ	ʊ	s	g	ɪ	n	TɹVC.CVC	-OVA	tɹʊsgɪn
tl	ʊ	s	g	ɪ	ŋ	TlVC.CVC	-OVA	tlʊsgɪŋ
tɹ	ʊ	s	g	ɪ	ŋ	TɹVC.CVC	-OVA	tɹʊsgɪŋ
tl	ʊ	s	g	ɪ	p	TlVC.CVC	-OVA	tlʊsgɪp
tɹ	ʊ	s	g	ɪ	p	TɹVC.CVC	-OVA	tɹʊsgɪp
tl	ʊ	s	g	ɪ	t	TlVC.CVC	-OVA	tlʊsgɪt
tɹ	ʊ	s	g	ɪ	t	TɹVC.CVC	-OVA	tɹʊsgɪt
tl	ʊ	s	g	ɪ	k	TlVC.CVC	-OVA	tlʊsgɪk
tɹ	ʊ	s	g	ɪ	k	TɹVC.CVC	-OVA	tɹʊsgɪk
dl	ʊ	m	t	ɪ	s	TlVC.CVC	-NPA	dlʊmtɪs
dɹ	ʊ	m	t	ɪ	s	TɹVC.CVC	-NPA	dɹʊmtɪs
dl	ʊ	m	b	ɪ	p	TlVC.CVC	+NPA	dlʊmbɪp
dɹ	ʊ	m	b	ɪ	p	TɹVC.CVC	+NPA	dɹʊmbɪp
dl	ʊ	m	g	ɪ	n	TlVC.CVC	-NPA	dlʊmgɪn
dɹ	ʊ	m	g	ɪ	n	TɹVC.CVC	-NPA	dɹʊmgɪn
dl	ʊ	m	g	ɪ	ŋ	TlVC.CVC	-NPA	dlʊmgɪŋ
dɹ	ʊ	m	g	ɪ	ŋ	TɹVC.CVC	-NPA	dɹʊmgɪŋ
dl	ʊ	m	g	ɪ	p	TlVC.CVC	-NPA	dlʊmgɪp
dɹ	ʊ	m	g	ɪ	p	TɹVC.CVC	-NPA	dɹʊmgɪp
dl	ʊ	m	g	ɪ	t	TlVC.CVC	-NPA	dlʊmgɪt
dɹ	ʊ	m	g	ɪ	t	TɹVC.CVC	-NPA	dɹʊmgɪt
dl	ʊ	m	g	ɪ	k	TlVC.CVC	-NPA	dlʊmgɪk
dɹ	ʊ	m	g	ɪ	k	TɹVC.CVC	-NPA	dɹʊmgɪk
dl	ʊ	m	g	ɪ	s	TlVC.CVC	-NPA	dlʊmgɪs
dɹ	ʊ	m	g	ɪ	s	TɹVC.CVC	-NPA	dɹʊmgɪs
dl	ʊ	n	p	ɪ	m	TlVC.CVC	-NPA	dlʊnpɪm
dɹ	ʊ	n	p	ɪ	m	TɹVC.CVC	-NPA	dɹʊnpɪm
dl	ʊ	n	t	ɪ	s	TlVC.CVC	+NPA	dlʊntɪs
dɹ	ʊ	n	t	ɪ	s	TɹVC.CVC	+NPA	dɹʊntɪs
dl	ʊ	n	b	ɪ	p	TlVC.CVC	-NPA	dlʊnbɪp
dɹ	ʊ	n	b	ɪ	p	TɹVC.CVC	-NPA	dɹʊnbɪp
dl	ʊ	ŋ	p	ɪ	m	TlVC.CVC	-NPA	dlʊŋpɪm
dɹ	ʊ	ŋ	p	ɪ	m	TɹVC.CVC	-NPA	dɹʊŋpɪm
dl	ʊ	ŋ	t	ɪ	s	TlVC.CVC	-NPA	dlʊŋtɪs
dɹ	ʊ	ŋ	t	ɪ	s	TɹVC.CVC	-NPA	dɹʊŋtɪs
dl	ʊ	ŋ	b	ɪ	p	TlVC.CVC	-NPA	dlʊŋbɪp
dɹ	ʊ	ŋ	b	ɪ	p	TɹVC.CVC	-NPA	dɹʊŋbɪp
dl	ʊ	ŋ	g	ɪ	m	TlVC.CVC	+NPA	dlʊŋgɪm
dɹ	ʊ	ŋ	g	ɪ	m	TɹVC.CVC	+NPA	dɹʊŋgɪm
dl	ʊ	ŋ	g	ɪ	n	TlVC.CVC	+NPA	dlʊŋgɪn
dɹ	ʊ	ŋ	g	ɪ	n	TɹVC.CVC	+NPA	dɹʊŋgɪn
dl	ʊ	ŋ	g	ɪ	p	TlVC.CVC	+NPA	dlʊŋgɪp
dɹ	ʊ	ŋ	g	ɪ	p	TɹVC.CVC	+NPA	dɹʊŋgɪp
dl	ʊ	ŋ	g	ɪ	t	TlVC.CVC	+NPA	dlʊŋgɪt
dɹ	ʊ	ŋ	g	ɪ	t	TɹVC.CVC	+NPA	dɹʊŋgɪt
dl	ʊ	ŋ	g	ɪ	k	TlVC.CVC	+NPA	dlʊŋgɪk
dɹ	ʊ	ŋ	g	ɪ	k	TɹVC.CVC	+NPA	dɹʊŋgɪk
dl	ʊ	ŋ	g	ɪ	s	TlVC.CVC	+NPA	dlʊŋgɪs
dɹ	ʊ	ŋ	g	ɪ	s	TɹVC.CVC	+NPA	dɹʊŋgɪs
dl	ʊ	p	t	ɪ	s	TlVC.CVC	+OVA	dlʊptɪs
dɹ	ʊ	p	t	ɪ	s	TɹVC.CVC	+OVA	dɹʊptɪs
dl	ʊ	p	g	ɪ	m	TlVC.CVC	-OVA	dlʊpgɪm
dɹ	ʊ	p	g	ɪ	m	TɹVC.CVC	-OVA	dɹʊpgɪm
dl	ʊ	p	g	ɪ	n	TlVC.CVC	-OVA	dlʊpgɪn
dɹ	ʊ	p	g	ɪ	n	TɹVC.CVC	-OVA	dɹʊpgɪn
dl	ʊ	p	g	ɪ	ŋ	TlVC.CVC	-OVA	dlʊpgɪŋ
dɹ	ʊ	p	g	ɪ	ŋ	TɹVC.CVC	-OVA	dɹʊpgɪŋ
dl	ʊ	p	g	ɪ	t	TlVC.CVC	-OVA	dlʊpgɪt
dɹ	ʊ	p	g	ɪ	t	TɹVC.CVC	-OVA	dɹʊpgɪt
dɹ	ʊ	p	g	ɪ	k	TɹVC.CVC	-OVA	dɹʊpgɪk
dl	ʊ	p	g	ɪ	s	TlVC.CVC	-OVA	dlʊpgɪs
dɹ	ʊ	p	g	ɪ	s	TɹVC.CVC	-OVA	dɹʊpgɪs
dl	ʊ	t	p	ɪ	m	TlVC.CVC	+OVA	dlʊtpɪm
dɹ	ʊ	t	p	ɪ	m	TɹVC.CVC	+OVA	dɹʊtpɪm
dl	ʊ	t	b	ɪ	p	TlVC.CVC	-OVA	dlʊtbɪp
dɹ	ʊ	t	b	ɪ	p	TɹVC.CVC	-OVA	dɹʊtbɪp
dl	ʊ	t	g	ɪ	m	TlVC.CVC	-OVA	dlʊtgɪm
dɹ	ʊ	t	g	ɪ	m	TɹVC.CVC	-OVA	dɹʊtgɪm
dl	ʊ	t	g	ɪ	n	TlVC.CVC	-OVA	dlʊtgɪn
dɹ	ʊ	t	g	ɪ	n	TɹVC.CVC	-OVA	dɹʊtgɪn
dl	ʊ	t	g	ɪ	ŋ	TlVC.CVC	-OVA	dlʊtgɪŋ
dɹ	ʊ	t	g	ɪ	ŋ	TɹVC.CVC	-OVA	dɹʊtgɪŋ
dl	ʊ	t	g	ɪ	p	TlVC.CVC	-OVA	dlʊtgɪp
dɹ	ʊ	t	g	ɪ	p	TɹVC.CVC	-OVA	dɹʊtgɪp
dl	ʊ	t	g	ɪ	k	TlVC.CVC	-OVA	dlʊtgɪk
dɹ	ʊ	t	g	ɪ	k	TɹVC.CVC	-OVA	dɹʊtgɪk
dl	ʊ	t	g	ɪ	s	TlVC.CVC	-OVA	dlʊtgɪs
dɹ	ʊ	t	g	ɪ	s	TɹVC.CVC	-OVA	dɹʊtgɪs
dl	ʊ	k	p	ɪ	m	TlVC.CVC	+OVA	dlʊkpɪm
dɹ	ʊ	k	p	ɪ	m	TɹVC.CVC	+OVA	dɹʊkpɪm
dl	ʊ	k	t	ɪ	s	TlVC.CVC	+OVA	dlʊktɪs
dɹ	ʊ	k	t	ɪ	s	TɹVC.CVC	+OVA	dɹʊktɪs
dl	ʊ	k	b	ɪ	p	TlVC.CVC	-OVA	dlʊkbɪp
dɹ	ʊ	k	b	ɪ	p	TɹVC.CVC	-OVA	dɹʊkbɪp
dl	ʊ	k	g	ɪ	m	TlVC.CVC	-OVA	dlʊkgɪm
dɹ	ʊ	k	g	ɪ	m	TɹVC.CVC	-OVA	dɹʊkgɪm
dl	ʊ	k	g	ɪ	n	TlVC.CVC	-OVA	dlʊkgɪn
dɹ	ʊ	k	g	ɪ	n	TɹVC.CVC	-OVA	dɹʊkgɪn
dl	ʊ	k	g	ɪ	ŋ	TlVC.CVC	-OVA	dlʊkgɪŋ
dɹ	ʊ	k	g	ɪ	ŋ	TɹVC.CVC	-OVA	dɹʊkgɪŋ
dl	ʊ	k	g	ɪ	p	TlVC.CVC	-OVA	dlʊkgɪp
dɹ	ʊ	k	g	ɪ	p	TɹVC.CVC	-OVA	dɹʊkgɪp
dl	ʊ	k	g	ɪ	t	TlVC.CVC	-OVA	dlʊkgɪt
dɹ	ʊ	k	g	ɪ	t	TɹVC.CVC	-OVA	dɹʊkgɪt
dl	ʊ	k	g	ɪ	s	TlVC.CVC	-OVA	dlʊkgɪs
dɹ	ʊ	k	g	ɪ	s	TɹVC.CVC	-OVA	dɹʊkgɪs
dl	ʊ	s	p	ɪ	m	TlVC.CVC	+OVA	dlʊspɪm
dɹ	ʊ	s	p	ɪ	m	TɹVC.CVC	+OVA	dɹʊspɪm
dl	ʊ	s	b	ɪ	p	TlVC.CVC	-OVA	dlʊsbɪp
dɹ	ʊ	s	b	ɪ	p	TɹVC.CVC	-OVA	dɹʊsbɪp
dl	ʊ	s	g	ɪ	m	TlVC.CVC	-OVA	dlʊsgɪm
dɹ	ʊ	s	g	ɪ	m	TɹVC.CVC	-OVA	dɹʊsgɪm
dl	ʊ	s	g	ɪ	n	TlVC.CVC	-OVA	dlʊsgɪn
dɹ	ʊ	s	g	ɪ	n	TɹVC.CVC	-OVA	dɹʊsgɪn
dl	ʊ	s	g	ɪ	ŋ	TlVC.CVC	-OVA	dlʊsgɪŋ
dɹ	ʊ	s	g	ɪ	ŋ	TɹVC.CVC	-OVA	dɹʊsgɪŋ
dl	ʊ	s	g	ɪ	p	TlVC.CVC	-OVA	dlʊsgɪp
dɹ	ʊ	s	g	ɪ	p	TɹVC.CVC	-OVA	dɹʊsgɪp
dl	ʊ	s	g	ɪ	t	TlVC.CVC	-OVA	dlʊsgɪt
dɹ	ʊ	s	g	ɪ	t	TɹVC.CVC	-OVA	dɹʊsgɪt
dl	ʊ	s	g	ɪ	k	TlVC.CVC	-OVA	dlʊsgɪk
dɹ	ʊ	s	g	ɪ	k	TɹVC.CVC	-OVA	dɹʊsgɪk
p	ʊ	m	t	ɛ	ŋ	CVC.CVC	-NPA	pʊmtɛŋ
p	ʊ	m	t	ɛ	t	CVC.CVC	-NPA	pʊmtɛt
p	ʊ	m	k	ɛ	ŋ	CVC.CVC	-NPA	pʊmkɛŋ
p	ʊ	m	k	ɛ	p	CVC.CVC	-NPA	pʊmkɛp
p	ʊ	m	k	ɛ	s	CVC.CVC	-NPA	pʊmkɛs
p	ʊ	m	b	ɛ	ŋ	CVC.CVC	+NPA	pʊmbɛŋ
p	ʊ	m	b	ɛ	p	CVC.CVC	+NPA	pʊmbɛp
p	ʊ	m	d	ɛ	p	CVC.CVC	-NPA	pʊmdɛp
p	ʊ	m	d	ɛ	s	CVC.CVC	-NPA	pʊmdɛs
p	ʊ	m	g	ɛ	n	CVC.CVC	-NPA	pʊmgɛn
p	ʊ	m	g	ɛ	ŋ	CVC.CVC	-NPA	pʊmgɛŋ
p	ʊ	m	g	ɛ	p	CVC.CVC	-NPA	pʊmgɛp
p	ʊ	m	g	ɛ	t	CVC.CVC	-NPA	pʊmgɛt
p	ʊ	m	g	ɛ	k	CVC.CVC	-NPA	pʊmgɛk
p	ʊ	m	g	ɛ	s	CVC.CVC	-NPA	pʊmgɛs
p	ʊ	m	s	ɛ	ŋ	CVC.CVC	-NPA	pʊmsɛŋ
p	ʊ	n	t	ɛ	m	CVC.CVC	+NPA	pʊntɛm
p	ʊ	n	t	ɛ	ŋ	CVC.CVC	+NPA	pʊntɛŋ
p	ʊ	n	t	ɛ	t	CVC.CVC	+NPA	pʊntɛt
p	ʊ	n	b	ɛ	ŋ	CVC.CVC	-NPA	pʊnbɛŋ
p	ʊ	n	b	ɛ	p	CVC.CVC	-NPA	pʊnbɛp
p	ʊ	n	d	ɛ	p	CVC.CVC	+NPA	pʊndɛp
p	ʊ	ŋ	t	ɛ	m	CVC.CVC	-NPA	pʊŋtɛm
p	ʊ	ŋ	t	ɛ	t	CVC.CVC	-NPA	pʊŋtɛt
p	ʊ	ŋ	k	ɛ	p	CVC.CVC	+NPA	pʊŋkɛp
p	ʊ	ŋ	k	ɛ	s	CVC.CVC	+NPA	pʊŋkɛs
p	ʊ	ŋ	b	ɛ	p	CVC.CVC	-NPA	pʊŋbɛp
p	ʊ	ŋ	d	ɛ	p	CVC.CVC	-NPA	pʊŋdɛp
p	ʊ	ŋ	d	ɛ	s	CVC.CVC	-NPA	pʊŋdɛs
p	ʊ	ŋ	g	ɛ	m	CVC.CVC	+NPA	pʊŋgɛm
p	ʊ	ŋ	g	ɛ	n	CVC.CVC	+NPA	pʊŋgɛn
p	ʊ	ŋ	g	ɛ	p	CVC.CVC	+NPA	pʊŋgɛp
p	ʊ	ŋ	g	ɛ	t	CVC.CVC	+NPA	pʊŋgɛt
p	ʊ	ŋ	g	ɛ	k	CVC.CVC	+NPA	pʊŋgɛk
p	ʊ	ŋ	g	ɛ	s	CVC.CVC	+NPA	pʊŋgɛs
p	ʊ	k	t	ɛ	m	CVC.CVC	+OVA	pʊktɛm
p	ʊ	k	t	ɛ	ŋ	CVC.CVC	+OVA	pʊktɛŋ
p	ʊ	k	t	ɛ	t	CVC.CVC	+OVA	pʊktɛt
p	ʊ	k	b	ɛ	ŋ	CVC.CVC	-OVA	pʊkbɛŋ
p	ʊ	k	b	ɛ	p	CVC.CVC	-OVA	pʊkbɛp
p	ʊ	k	d	ɛ	p	CVC.CVC	-OVA	pʊkdɛp
p	ʊ	k	d	ɛ	s	CVC.CVC	-OVA	pʊkdɛs
p	ʊ	k	g	ɛ	m	CVC.CVC	-OVA	pʊkgɛm
p	ʊ	k	g	ɛ	n	CVC.CVC	-OVA	pʊkgɛn
p	ʊ	k	g	ɛ	ŋ	CVC.CVC	-OVA	pʊkgɛŋ
p	ʊ	k	g	ɛ	p	CVC.CVC	-OVA	pʊkgɛp
p	ʊ	k	g	ɛ	t	CVC.CVC	-OVA	pʊkgɛt
p	ʊ	k	g	ɛ	s	CVC.CVC	-OVA	pʊkgɛs
p	ʊ	k	s	ɛ	ŋ	CVC.CVC	+OVA	pʊksɛŋ
t	ʊ	m	p	ɛ	s	CVC.CVC	+NPA	tʊmpɛs
t	ʊ	m	k	ɛ	ŋ	CVC.CVC	-NPA	tʊmkɛŋ
t	ʊ	m	k	ɛ	p	CVC.CVC	-NPA	tʊmkɛp
t	ʊ	m	k	ɛ	s	CVC.CVC	-NPA	tʊmkɛs
t	ʊ	m	b	ɛ	ŋ	CVC.CVC	+NPA	tʊmbɛŋ
t	ʊ	m	b	ɛ	p	CVC.CVC	+NPA	tʊmbɛp
t	ʊ	m	d	ɛ	p	CVC.CVC	-NPA	tʊmdɛp
t	ʊ	m	d	ɛ	s	CVC.CVC	-NPA	tʊmdɛs
t	ʊ	m	g	ɛ	n	CVC.CVC	-NPA	tʊmgɛn
t	ʊ	m	g	ɛ	ŋ	CVC.CVC	-NPA	tʊmgɛŋ
t	ʊ	m	g	ɛ	p	CVC.CVC	-NPA	tʊmgɛp
t	ʊ	m	g	ɛ	t	CVC.CVC	-NPA	tʊmgɛt
t	ʊ	m	g	ɛ	k	CVC.CVC	-NPA	tʊmgɛk
t	ʊ	m	g	ɛ	s	CVC.CVC	-NPA	tʊmgɛs
t	ʊ	m	s	ɛ	ŋ	CVC.CVC	-NPA	tʊmsɛŋ
t	ʊ	n	p	ɛ	m	CVC.CVC	-NPA	tʊnpɛm
t	ʊ	n	p	ɛ	s	CVC.CVC	-NPA	tʊnpɛs
t	ʊ	n	b	ɛ	ŋ	CVC.CVC	-NPA	tʊnbɛŋ
t	ʊ	n	b	ɛ	p	CVC.CVC	-NPA	tʊnbɛp
t	ʊ	n	d	ɛ	p	CVC.CVC	+NPA	tʊndɛp
t	ʊ	n	d	ɛ	s	CVC.CVC	+NPA	tʊndɛs
t	ʊ	n	s	ɛ	ŋ	CVC.CVC	+NPA	tʊnsɛŋ
t	ʊ	ŋ	p	ɛ	m	CVC.CVC	-NPA	tʊŋpɛm
t	ʊ	ŋ	p	ɛ	s	CVC.CVC	-NPA	tʊŋpɛs
t	ʊ	ŋ	k	ɛ	p	CVC.CVC	+NPA	tʊŋkɛp
t	ʊ	ŋ	k	ɛ	s	CVC.CVC	+NPA	tʊŋkɛs
t	ʊ	ŋ	b	ɛ	p	CVC.CVC	-NPA	tʊŋbɛp
t	ʊ	ŋ	d	ɛ	p	CVC.CVC	-NPA	tʊŋdɛp
t	ʊ	ŋ	d	ɛ	s	CVC.CVC	-NPA	tʊŋdɛs
t	ʊ	ŋ	g	ɛ	m	CVC.CVC	+NPA	tʊŋgɛm
t	ʊ	ŋ	g	ɛ	n	CVC.CVC	+NPA	tʊŋgɛn
t	ʊ	ŋ	g	ɛ	p	CVC.CVC	+NPA	tʊŋgɛp
t	ʊ	ŋ	g	ɛ	t	CVC.CVC	+NPA	tʊŋgɛt
t	ʊ	ŋ	g	ɛ	k	CVC.CVC	+NPA	tʊŋgɛk
t	ʊ	ŋ	g	ɛ	s	CVC.CVC	+NPA	tʊŋgɛs
t	ʊ	s	p	ɛ	m	CVC.CVC	+OVA	tʊspɛm
t	ʊ	s	k	ɛ	ŋ	CVC.CVC	+OVA	tʊskɛŋ
t	ʊ	s	k	ɛ	p	CVC.CVC	+OVA	tʊskɛp
t	ʊ	s	b	ɛ	ŋ	CVC.CVC	-OVA	tʊsbɛŋ
t	ʊ	s	b	ɛ	p	CVC.CVC	-OVA	tʊsbɛp
t	ʊ	s	d	ɛ	p	CVC.CVC	-OVA	tʊsdɛp
t	ʊ	s	g	ɛ	m	CVC.CVC	-OVA	tʊsgɛm
t	ʊ	s	g	ɛ	n	CVC.CVC	-OVA	tʊsgɛn
t	ʊ	s	g	ɛ	ŋ	CVC.CVC	-OVA	tʊsgɛŋ
t	ʊ	s	g	ɛ	p	CVC.CVC	-OVA	tʊsgɛp
t	ʊ	s	g	ɛ	t	CVC.CVC	-OVA	tʊsgɛt
t	ʊ	s	g	ɛ	k	CVC.CVC	-OVA	tʊsgɛk
k	ʊ	n	p	ɛ	m	CVC.CVC	-NPA	kʊnpɛm
k	ʊ	n	p	ɛ	s	CVC.CVC	-NPA	kʊnpɛs
k	ʊ	n	t	ɛ	m	CVC.CVC	+NPA	kʊntɛm
k	ʊ	n	t	ɛ	ŋ	CVC.CVC	+NPA	kʊntɛŋ
k	ʊ	n	t	ɛ	t	CVC.CVC	+NPA	kʊntɛt
k	ʊ	n	b	ɛ	ŋ	CVC.CVC	-NPA	kʊnbɛŋ
k	ʊ	n	b	ɛ	p	CVC.CVC	-NPA	kʊnbɛp
k	ʊ	n	d	ɛ	p	CVC.CVC	+NPA	kʊndɛp
k	ʊ	n	d	ɛ	s	CVC.CVC	+NPA	kʊndɛs
k	ʊ	n	s	ɛ	ŋ	CVC.CVC	+NPA	kʊnsɛŋ
k	ʊ	p	t	ɛ	m	CVC.CVC	+OVA	kʊptɛm
k	ʊ	p	t	ɛ	ŋ	CVC.CVC	+OVA	kʊptɛŋ
k	ʊ	p	t	ɛ	t	CVC.CVC	+OVA	kʊptɛt
k	ʊ	p	b	ɛ	ŋ	CVC.CVC	-OVA	kʊpbɛŋ
k	ʊ	p	d	ɛ	s	CVC.CVC	-OVA	kʊpdɛs
k	ʊ	p	g	ɛ	m	CVC.CVC	-OVA	kʊpgɛm
k	ʊ	p	g	ɛ	n	CVC.CVC	-OVA	kʊpgɛn
k	ʊ	p	g	ɛ	ŋ	CVC.CVC	-OVA	kʊpgɛŋ
k	ʊ	p	g	ɛ	t	CVC.CVC	-OVA	kʊpgɛt
k	ʊ	p	g	ɛ	k	CVC.CVC	-OVA	kʊpgɛk
k	ʊ	p	g	ɛ	s	CVC.CVC	-OVA	kʊpgɛs
k	ʊ	p	s	ɛ	ŋ	CVC.CVC	+OVA	kʊpsɛŋ
k	ʊ	t	p	ɛ	m	CVC.CVC	+OVA	kʊtpɛm
k	ʊ	t	p	ɛ	s	CVC.CVC	+OVA	kʊtpɛs
k	ʊ	t	b	ɛ	ŋ	CVC.CVC	-OVA	kʊtbɛŋ
k	ʊ	t	b	ɛ	p	CVC.CVC	-OVA	kʊtbɛp
k	ʊ	t	d	ɛ	p	CVC.CVC	-OVA	kʊtdɛp
k	ʊ	t	d	ɛ	s	CVC.CVC	-OVA	kʊtdɛs
k	ʊ	t	g	ɛ	m	CVC.CVC	-OVA	kʊtgɛm
k	ʊ	t	g	ɛ	n	CVC.CVC	-OVA	kʊtgɛn
k	ʊ	t	g	ɛ	ŋ	CVC.CVC	-OVA	kʊtgɛŋ
k	ʊ	t	g	ɛ	p	CVC.CVC	-OVA	kʊtgɛp
k	ʊ	t	g	ɛ	k	CVC.CVC	-OVA	kʊtgɛk
k	ʊ	t	g	ɛ	s	CVC.CVC	-OVA	kʊtgɛs
k	ʊ	t	s	ɛ	ŋ	CVC.CVC	+OVA	kʊtsɛŋ
k	ʊ	s	p	ɛ	m	CVC.CVC	+OVA	kʊspɛm
k	ʊ	s	t	ɛ	m	CVC.CVC	+OVA	kʊstɛm
k	ʊ	s	t	ɛ	ŋ	CVC.CVC	+OVA	kʊstɛŋ
k	ʊ	s	t	ɛ	t	CVC.CVC	+OVA	kʊstɛt
k	ʊ	s	b	ɛ	ŋ	CVC.CVC	-OVA	kʊsbɛŋ
k	ʊ	s	b	ɛ	p	CVC.CVC	-OVA	kʊsbɛp
k	ʊ	s	d	ɛ	p	CVC.CVC	-OVA	kʊsdɛp
k	ʊ	s	g	ɛ	m	CVC.CVC	-OVA	kʊsgɛm
k	ʊ	s	g	ɛ	n	CVC.CVC	-OVA	kʊsgɛn
k	ʊ	s	g	ɛ	ŋ	CVC.CVC	-OVA	kʊsgɛŋ
k	ʊ	s	g	ɛ	p	CVC.CVC	-OVA	kʊsgɛp
k	ʊ	s	g	ɛ	t	CVC.CVC	-OVA	kʊsgɛt
k	ʊ	s	g	ɛ	k	CVC.CVC	-OVA	kʊsgɛk
b	ʊ	m	p	ɛ	s	CVC.CVC	+NPA	bʊmpɛs
b	ʊ	m	t	ɛ	ŋ	CVC.CVC	-NPA	bʊmtɛŋ
b	ʊ	m	t	ɛ	t	CVC.CVC	-NPA	bʊmtɛt
b	ʊ	m	k	ɛ	ŋ	CVC.CVC	-NPA	bʊmkɛŋ
b	ʊ	m	k	ɛ	p	CVC.CVC	-NPA	bʊmkɛp
b	ʊ	m	k	ɛ	s	CVC.CVC	-NPA	bʊmkɛs
b	ʊ	m	d	ɛ	p	CVC.CVC	-NPA	bʊmdɛp
b	ʊ	m	d	ɛ	s	CVC.CVC	-NPA	bʊmdɛs
b	ʊ	m	g	ɛ	n	CVC.CVC	-NPA	bʊmgɛn
b	ʊ	m	g	ɛ	ŋ	CVC.CVC	-NPA	bʊmgɛŋ
b	ʊ	m	g	ɛ	p	CVC.CVC	-NPA	bʊmgɛp
b	ʊ	m	g	ɛ	t	CVC.CVC	-NPA	bʊmgɛt
b	ʊ	m	g	ɛ	k	CVC.CVC	-NPA	bʊmgɛk
b	ʊ	m	g	ɛ	s	CVC.CVC	-NPA	bʊmgɛs
b	ʊ	m	s	ɛ	ŋ	CVC.CVC	-NPA	bʊmsɛŋ
b	ʊ	n	p	ɛ	m	CVC.CVC	-NPA	bʊnpɛm
b	ʊ	n	p	ɛ	s	CVC.CVC	-NPA	bʊnpɛs
b	ʊ	n	t	ɛ	m	CVC.CVC	+NPA	bʊntɛm
b	ʊ	n	t	ɛ	ŋ	CVC.CVC	+NPA	bʊntɛŋ
b	ʊ	n	t	ɛ	t	CVC.CVC	+NPA	bʊntɛt
b	ʊ	n	d	ɛ	p	CVC.CVC	+NPA	bʊndɛp
b	ʊ	n	d	ɛ	s	CVC.CVC	+NPA	bʊndɛs
b	ʊ	n	s	ɛ	ŋ	CVC.CVC	+NPA	bʊnsɛŋ
b	ʊ	p	t	ɛ	m	CVC.CVC	+OVA	bʊptɛm
b	ʊ	p	t	ɛ	ŋ	CVC.CVC	+OVA	bʊptɛŋ
b	ʊ	p	t	ɛ	t	CVC.CVC	+OVA	bʊptɛt
b	ʊ	p	k	ɛ	ŋ	CVC.CVC	+OVA	bʊpkɛŋ
b	ʊ	p	k	ɛ	s	CVC.CVC	+OVA	bʊpkɛs
b	ʊ	p	d	ɛ	s	CVC.CVC	-OVA	bʊpdɛs
b	ʊ	p	g	ɛ	m	CVC.CVC	-OVA	bʊpgɛm
b	ʊ	p	g	ɛ	n	CVC.CVC	-OVA	bʊpgɛn
b	ʊ	p	g	ɛ	ŋ	CVC.CVC	-OVA	bʊpgɛŋ
b	ʊ	p	g	ɛ	t	CVC.CVC	-OVA	bʊpgɛt
b	ʊ	p	g	ɛ	k	CVC.CVC	-OVA	bʊpgɛk
b	ʊ	p	g	ɛ	s	CVC.CVC	-OVA	bʊpgɛs
b	ʊ	p	s	ɛ	ŋ	CVC.CVC	+OVA	bʊpsɛŋ
d	ʊ	m	p	ɛ	s	CVC.CVC	+NPA	dʊmpɛs
