onset1	nucleus1	coda1	shape1	onset2	nucleus2	coda2	shape2	shape	syllable.contact.code	transcription
p	eɪ	n	CVC	t	æ	p	CVC	CVC.CVC	+NPA	peɪntæp
p	eɪ	n	CVC	t	æ	t	CVC	CVC.CVC	+NPA	peɪntæt
p	eɪ	n	CVC	t	æ	k	CVC	CVC.CVC	+NPA	peɪntæk
p	eɪ	n	CVC	t	æ	s	CVC	CVC.CVC	+NPA	peɪntæs
p	eɪ	n	CVC	k	ɪ	m	CVC	CVC.CVC	-NPA	peɪnkɪm
p	eɪ	n	CVC	k	ɪ	ŋ	CVC	CVC.CVC	-NPA	peɪnkɪŋ
p	eɪ	n	CVC	k	ɪ	p	CVC	CVC.CVC	-NPA	peɪnkɪp
p	eɪ	n	CVC	k	ɪ	t	CVC	CVC.CVC	-NPA	peɪnkɪt
p	eɪ	n	CVC	k	ɪ	k	CVC	CVC.CVC	-NPA	peɪnkɪk
p	eɪ	n	CVC	k	ɪ	s	CVC	CVC.CVC	-NPA	peɪnkɪs
p	eɪ	n	CVC	k	ʊ	m	CVC	CVC.CVC	-NPA	peɪnkʊm
p	eɪ	n	CVC	k	ʊ	ŋ	CVC	CVC.CVC	-NPA	peɪnkʊŋ
p	eɪ	n	CVC	k	ʊ	p	CVC	CVC.CVC	-NPA	peɪnkʊp
p	eɪ	n	CVC	k	ʊ	t	CVC	CVC.CVC	-NPA	peɪnkʊt
p	eɪ	n	CVC	k	ʊ	k	CVC	CVC.CVC	-NPA	peɪnkʊk
p	eɪ	n	CVC	k	ʊ	s	CVC	CVC.CVC	-NPA	peɪnkʊs
p	eɪ	n	CVC	k	ɛ	m	CVC	CVC.CVC	-NPA	peɪnkɛm
p	eɪ	n	CVC	k	ɛ	ŋ	CVC	CVC.CVC	-NPA	peɪnkɛŋ
p	eɪ	n	CVC	k	ɛ	p	CVC	CVC.CVC	-NPA	peɪnkɛp
p	eɪ	n	CVC	k	ɛ	t	CVC	CVC.CVC	-NPA	peɪnkɛt
p	eɪ	n	CVC	k	ɛ	k	CVC	CVC.CVC	-NPA	peɪnkɛk
p	eɪ	n	CVC	k	ɛ	s	CVC	CVC.CVC	-NPA	peɪnkɛs
p	eɪ	n	CVC	k	æ	m	CVC	CVC.CVC	-NPA	peɪnkæm
p	eɪ	n	CVC	k	æ	ŋ	CVC	CVC.CVC	-NPA	peɪnkæŋ
p	eɪ	n	CVC	k	æ	p	CVC	CVC.CVC	-NPA	peɪnkæp
p	eɪ	n	CVC	k	æ	t	CVC	CVC.CVC	-NPA	peɪnkæt
p	eɪ	n	CVC	k	æ	k	CVC	CVC.CVC	-NPA	peɪnkæk
p	eɪ	n	CVC	k	æ	s	CVC	CVC.CVC	-NPA	peɪnkæs
p	eɪ	n	CVC	b	ɪ	m	CVC	CVC.CVC	-NPA	peɪnbɪm
p	eɪ	n	CVC	b	ɪ	ŋ	CVC	CVC.CVC	-NPA	peɪnbɪŋ
p	eɪ	n	CVC	b	ɪ	p	CVC	CVC.CVC	-NPA	peɪnbɪp
p	eɪ	n	CVC	b	ɪ	t	CVC	CVC.CVC	-NPA	peɪnbɪt
p	eɪ	n	CVC	b	ɪ	k	CVC	CVC.CVC	-NPA	peɪnbɪk
p	eɪ	n	CVC	b	ɪ	s	CVC	CVC.CVC	-NPA	peɪnbɪs
p	eɪ	n	CVC	b	ʊ	m	CVC	CVC.CVC	-NPA	peɪnbʊm
p	eɪ	n	CVC	b	ʊ	ŋ	CVC	CVC.CVC	-NPA	peɪnbʊŋ
p	eɪ	n	CVC	b	ʊ	p	CVC	CVC.CVC	-NPA	peɪnbʊp
p	eɪ	n	CVC	b	ʊ	t	CVC	CVC.CVC	-NPA	peɪnbʊt
p	eɪ	n	CVC	b	ʊ	k	CVC	CVC.CVC	-NPA	peɪnbʊk
p	eɪ	n	CVC	b	ʊ	s	CVC	CVC.CVC	-NPA	peɪnbʊs
p	eɪ	n	CVC	b	ɛ	m	CVC	CVC.CVC	-NPA	peɪnbɛm
p	eɪ	n	CVC	b	ɛ	ŋ	CVC	CVC.CVC	-NPA	peɪnbɛŋ
p	eɪ	n	CVC	b	ɛ	p	CVC	CVC.CVC	-NPA	peɪnbɛp
p	eɪ	n	CVC	b	ɛ	t	CVC	CVC.CVC	-NPA	peɪnbɛt
p	eɪ	n	CVC	b	ɛ	k	CVC	CVC.CVC	-NPA	peɪnbɛk
p	eɪ	n	CVC	b	ɛ	s	CVC	CVC.CVC	-NPA	peɪnbɛs
p	eɪ	n	CVC	b	æ	m	CVC	CVC.CVC	-NPA	peɪnbæm
p	eɪ	n	CVC	b	æ	ŋ	CVC	CVC.CVC	-NPA	peɪnbæŋ
p	eɪ	n	CVC	b	æ	p	CVC	CVC.CVC	-NPA	peɪnbæp
p	eɪ	n	CVC	b	æ	t	CVC	CVC.CVC	-NPA	peɪnbæt
p	eɪ	n	CVC	b	æ	k	CVC	CVC.CVC	-NPA	peɪnbæk
p	eɪ	n	CVC	b	æ	s	CVC	CVC.CVC	-NPA	peɪnbæs
p	eɪ	n	CVC	d	ɪ	m	CVC	CVC.CVC	+NPA	peɪndɪm
p	eɪ	n	CVC	d	ɪ	ŋ	CVC	CVC.CVC	+NPA	peɪndɪŋ
p	eɪ	n	CVC	d	ɪ	p	CVC	CVC.CVC	+NPA	peɪndɪp
p	eɪ	n	CVC	d	ɪ	t	CVC	CVC.CVC	+NPA	peɪndɪt
p	eɪ	n	CVC	d	ɪ	k	CVC	CVC.CVC	+NPA	peɪndɪk
p	eɪ	n	CVC	d	ɪ	s	CVC	CVC.CVC	+NPA	peɪndɪs
p	eɪ	n	CVC	d	ʊ	m	CVC	CVC.CVC	+NPA	peɪndʊm
p	eɪ	n	CVC	d	ʊ	ŋ	CVC	CVC.CVC	+NPA	peɪndʊŋ
p	eɪ	n	CVC	d	ʊ	p	CVC	CVC.CVC	+NPA	peɪndʊp
p	eɪ	n	CVC	d	ʊ	t	CVC	CVC.CVC	+NPA	peɪndʊt
p	eɪ	n	CVC	d	ʊ	k	CVC	CVC.CVC	+NPA	peɪndʊk
p	eɪ	n	CVC	d	ʊ	s	CVC	CVC.CVC	+NPA	peɪndʊs
p	eɪ	n	CVC	d	ɛ	m	CVC	CVC.CVC	+NPA	peɪndɛm
p	eɪ	n	CVC	d	ɛ	ŋ	CVC	CVC.CVC	+NPA	peɪndɛŋ
p	eɪ	n	CVC	d	ɛ	p	CVC	CVC.CVC	+NPA	peɪndɛp
p	eɪ	n	CVC	d	ɛ	t	CVC	CVC.CVC	+NPA	peɪndɛt
p	eɪ	n	CVC	d	ɛ	k	CVC	CVC.CVC	+NPA	peɪndɛk
p	eɪ	n	CVC	d	ɛ	s	CVC	CVC.CVC	+NPA	peɪndɛs
p	eɪ	n	CVC	d	æ	m	CVC	CVC.CVC	+NPA	peɪndæm
p	eɪ	n	CVC	d	æ	ŋ	CVC	CVC.CVC	+NPA	peɪndæŋ
p	eɪ	n	CVC	d	æ	p	CVC	CVC.CVC	+NPA	peɪndæp
p	eɪ	n	CVC	d	æ	t	CVC	CVC.CVC	+NPA	peɪndæt
p	eɪ	n	CVC	d	æ	k	CVC	CVC.CVC	+NPA	peɪndæk
p	eɪ	n	CVC	d	æ	s	CVC	CVC.CVC	+NPA	peɪndæs
p	eɪ	n	CVC	g	ɪ	m	CVC	CVC.CVC	-NPA	peɪngɪm
p	eɪ	n	CVC	g	ɪ	ŋ	CVC	CVC.CVC	-NPA	peɪngɪŋ
p	eɪ	n	CVC	g	ɪ	p	CVC	CVC.CVC	-NPA	peɪngɪp
p	eɪ	n	CVC	g	ɪ	t	CVC	CVC.CVC	-NPA	peɪngɪt
p	eɪ	n	CVC	g	ɪ	k	CVC	CVC.CVC	-NPA	peɪngɪk
p	eɪ	n	CVC	g	ɪ	s	CVC	CVC.CVC	-NPA	peɪngɪs
p	eɪ	n	CVC	g	ʊ	m	CVC	CVC.CVC	-NPA	peɪngʊm
p	eɪ	n	CVC	g	ʊ	ŋ	CVC	CVC.CVC	-NPA	peɪngʊŋ
p	eɪ	n	CVC	g	ʊ	p	CVC	CVC.CVC	-NPA	peɪngʊp
p	eɪ	n	CVC	g	ʊ	t	CVC	CVC.CVC	-NPA	peɪngʊt
p	eɪ	n	CVC	g	ʊ	k	CVC	CVC.CVC	-NPA	peɪngʊk
p	eɪ	n	CVC	g	ʊ	s	CVC	CVC.CVC	-NPA	peɪngʊs
p	eɪ	n	CVC	g	ɛ	m	CVC	CVC.CVC	-NPA	peɪngɛm
p	eɪ	n	CVC	g	ɛ	ŋ	CVC	CVC.CVC	-NPA	peɪngɛŋ
p	eɪ	n	CVC	g	ɛ	p	CVC	CVC.CVC	-NPA	peɪngɛp
p	eɪ	n	CVC	g	ɛ	t	CVC	CVC.CVC	-NPA	peɪngɛt
p	eɪ	n	CVC	g	ɛ	k	CVC	CVC.CVC	-NPA	peɪngɛk
p	eɪ	n	CVC	g	ɛ	s	CVC	CVC.CVC	-NPA	peɪngɛs
p	eɪ	n	CVC	g	æ	m	CVC	CVC.CVC	-NPA	peɪngæm
p	eɪ	n	CVC	g	æ	ŋ	CVC	CVC.CVC	-NPA	peɪngæŋ
p	eɪ	n	CVC	g	æ	p	CVC	CVC.CVC	-NPA	peɪngæp
p	eɪ	n	CVC	g	æ	t	CVC	CVC.CVC	-NPA	peɪngæt
p	eɪ	n	CVC	g	æ	k	CVC	CVC.CVC	-NPA	peɪngæk
p	eɪ	n	CVC	g	æ	s	CVC	CVC.CVC	-NPA	peɪngæs
p	eɪ	n	CVC	s	ɪ	m	CVC	CVC.CVC	+NPA	peɪnsɪm
p	eɪ	n	CVC	s	ɪ	ŋ	CVC	CVC.CVC	+NPA	peɪnsɪŋ
p	eɪ	n	CVC	s	ɪ	p	CVC	CVC.CVC	+NPA	peɪnsɪp
p	eɪ	n	CVC	s	ɪ	t	CVC	CVC.CVC	+NPA	peɪnsɪt
p	eɪ	n	CVC	s	ɪ	k	CVC	CVC.CVC	+NPA	peɪnsɪk
p	eɪ	n	CVC	s	ɪ	s	CVC	CVC.CVC	+NPA	peɪnsɪs
p	eɪ	n	CVC	s	ʊ	m	CVC	CVC.CVC	+NPA	peɪnsʊm
p	eɪ	n	CVC	s	ʊ	ŋ	CVC	CVC.CVC	+NPA	peɪnsʊŋ
p	eɪ	n	CVC	s	ʊ	p	CVC	CVC.CVC	+NPA	peɪnsʊp
p	eɪ	n	CVC	s	ʊ	t	CVC	CVC.CVC	+NPA	peɪnsʊt
p	eɪ	n	CVC	s	ʊ	k	CVC	CVC.CVC	+NPA	peɪnsʊk
p	eɪ	n	CVC	s	ʊ	s	CVC	CVC.CVC	+NPA	peɪnsʊs
p	eɪ	n	CVC	s	ɛ	m	CVC	CVC.CVC	+NPA	peɪnsɛm
p	eɪ	n	CVC	s	ɛ	ŋ	CVC	CVC.CVC	+NPA	peɪnsɛŋ
p	eɪ	n	CVC	s	ɛ	p	CVC	CVC.CVC	+NPA	peɪnsɛp
p	eɪ	n	CVC	s	ɛ	t	CVC	CVC.CVC	+NPA	peɪnsɛt
p	eɪ	n	CVC	s	ɛ	k	CVC	CVC.CVC	+NPA	peɪnsɛk
p	eɪ	n	CVC	s	ɛ	s	CVC	CVC.CVC	+NPA	peɪnsɛs
p	eɪ	n	CVC	s	æ	m	CVC	CVC.CVC	+NPA	peɪnsæm
p	eɪ	n	CVC	s	æ	ŋ	CVC	CVC.CVC	+NPA	peɪnsæŋ
p	eɪ	n	CVC	s	æ	p	CVC	CVC.CVC	+NPA	peɪnsæp
p	eɪ	n	CVC	s	æ	t	CVC	CVC.CVC	+NPA	peɪnsæt
p	eɪ	n	CVC	s	æ	k	CVC	CVC.CVC	+NPA	peɪnsæk
p	eɪ	n	CVC	s	æ	s	CVC	CVC.CVC	+NPA	peɪnsæs
p	eɪ	ŋ	CVC	t	ɪ	m	CVC	CVC.CVC	-NPA	peɪŋtɪm
p	eɪ	ŋ	CVC	t	ɪ	n	CVC	CVC.CVC	-NPA	peɪŋtɪn
p	eɪ	ŋ	CVC	t	ɪ	p	CVC	CVC.CVC	-NPA	peɪŋtɪp
p	eɪ	ŋ	CVC	t	ɪ	t	CVC	CVC.CVC	-NPA	peɪŋtɪt
p	eɪ	ŋ	CVC	t	ɪ	k	CVC	CVC.CVC	-NPA	peɪŋtɪk
p	eɪ	ŋ	CVC	t	ɪ	s	CVC	CVC.CVC	-NPA	peɪŋtɪs
p	eɪ	ŋ	CVC	t	ʊ	m	CVC	CVC.CVC	-NPA	peɪŋtʊm
p	eɪ	ŋ	CVC	t	ʊ	n	CVC	CVC.CVC	-NPA	peɪŋtʊn
p	eɪ	ŋ	CVC	t	ʊ	p	CVC	CVC.CVC	-NPA	peɪŋtʊp
p	eɪ	ŋ	CVC	t	ʊ	t	CVC	CVC.CVC	-NPA	peɪŋtʊt
p	eɪ	ŋ	CVC	t	ʊ	k	CVC	CVC.CVC	-NPA	peɪŋtʊk
p	eɪ	ŋ	CVC	t	ʊ	s	CVC	CVC.CVC	-NPA	peɪŋtʊs
p	eɪ	ŋ	CVC	t	ɛ	m	CVC	CVC.CVC	-NPA	peɪŋtɛm
p	eɪ	ŋ	CVC	t	ɛ	n	CVC	CVC.CVC	-NPA	peɪŋtɛn
p	eɪ	ŋ	CVC	t	ɛ	p	CVC	CVC.CVC	-NPA	peɪŋtɛp
p	eɪ	ŋ	CVC	t	ɛ	t	CVC	CVC.CVC	-NPA	peɪŋtɛt
p	eɪ	ŋ	CVC	t	ɛ	k	CVC	CVC.CVC	-NPA	peɪŋtɛk
p	eɪ	ŋ	CVC	t	ɛ	s	CVC	CVC.CVC	-NPA	peɪŋtɛs
p	eɪ	ŋ	CVC	t	æ	m	CVC	CVC.CVC	-NPA	peɪŋtæm
p	eɪ	ŋ	CVC	t	æ	n	CVC	CVC.CVC	-NPA	peɪŋtæn
p	eɪ	ŋ	CVC	t	æ	p	CVC	CVC.CVC	-NPA	peɪŋtæp
p	eɪ	ŋ	CVC	t	æ	t	CVC	CVC.CVC	-NPA	peɪŋtæt
p	eɪ	ŋ	CVC	t	æ	k	CVC	CVC.CVC	-NPA	peɪŋtæk
p	eɪ	ŋ	CVC	t	æ	s	CVC	CVC.CVC	-NPA	peɪŋtæs
p	eɪ	ŋ	CVC	k	ɪ	m	CVC	CVC.CVC	+NPA	peɪŋkɪm
p	eɪ	ŋ	CVC	k	ɪ	n	CVC	CVC.CVC	+NPA	peɪŋkɪn
p	eɪ	ŋ	CVC	k	ɪ	p	CVC	CVC.CVC	+NPA	peɪŋkɪp
p	eɪ	ŋ	CVC	k	ɪ	t	CVC	CVC.CVC	+NPA	peɪŋkɪt
p	eɪ	ŋ	CVC	k	ɪ	k	CVC	CVC.CVC	+NPA	peɪŋkɪk
p	eɪ	ŋ	CVC	k	ɪ	s	CVC	CVC.CVC	+NPA	peɪŋkɪs
p	eɪ	ŋ	CVC	k	ʊ	m	CVC	CVC.CVC	+NPA	peɪŋkʊm
p	eɪ	ŋ	CVC	k	ʊ	n	CVC	CVC.CVC	+NPA	peɪŋkʊn
p	eɪ	ŋ	CVC	k	ʊ	p	CVC	CVC.CVC	+NPA	peɪŋkʊp
p	eɪ	ŋ	CVC	k	ʊ	t	CVC	CVC.CVC	+NPA	peɪŋkʊt
p	eɪ	ŋ	CVC	k	ʊ	k	CVC	CVC.CVC	+NPA	peɪŋkʊk
p	eɪ	ŋ	CVC	k	ʊ	s	CVC	CVC.CVC	+NPA	peɪŋkʊs
p	eɪ	ŋ	CVC	k	ɛ	m	CVC	CVC.CVC	+NPA	peɪŋkɛm
p	eɪ	ŋ	CVC	k	ɛ	n	CVC	CVC.CVC	+NPA	peɪŋkɛn
p	eɪ	ŋ	CVC	k	ɛ	p	CVC	CVC.CVC	+NPA	peɪŋkɛp
p	eɪ	ŋ	CVC	k	ɛ	t	CVC	CVC.CVC	+NPA	peɪŋkɛt
p	eɪ	ŋ	CVC	k	ɛ	k	CVC	CVC.CVC	+NPA	peɪŋkɛk
p	eɪ	ŋ	CVC	k	ɛ	s	CVC	CVC.CVC	+NPA	peɪŋkɛs
p	eɪ	ŋ	CVC	k	æ	m	CVC	CVC.CVC	+NPA	peɪŋkæm
p	eɪ	ŋ	CVC	k	æ	n	CVC	CVC.CVC	+NPA	peɪŋkæn
p	eɪ	ŋ	CVC	k	æ	p	CVC	CVC.CVC	+NPA	peɪŋkæp
p	eɪ	ŋ	CVC	k	æ	t	CVC	CVC.CVC	+NPA	peɪŋkæt
p	eɪ	ŋ	CVC	k	æ	k	CVC	CVC.CVC	+NPA	peɪŋkæk
p	eɪ	ŋ	CVC	k	æ	s	CVC	CVC.CVC	+NPA	peɪŋkæs
p	eɪ	ŋ	CVC	b	ɪ	m	CVC	CVC.CVC	-NPA	peɪŋbɪm
p	eɪ	ŋ	CVC	b	ɪ	n	CVC	CVC.CVC	-NPA	peɪŋbɪn
p	eɪ	ŋ	CVC	b	ɪ	p	CVC	CVC.CVC	-NPA	peɪŋbɪp
p	eɪ	ŋ	CVC	b	ɪ	t	CVC	CVC.CVC	-NPA	peɪŋbɪt
p	eɪ	ŋ	CVC	b	ɪ	k	CVC	CVC.CVC	-NPA	peɪŋbɪk
p	eɪ	ŋ	CVC	b	ɪ	s	CVC	CVC.CVC	-NPA	peɪŋbɪs
p	eɪ	ŋ	CVC	b	ʊ	m	CVC	CVC.CVC	-NPA	peɪŋbʊm
p	eɪ	ŋ	CVC	b	ʊ	n	CVC	CVC.CVC	-NPA	peɪŋbʊn
p	eɪ	ŋ	CVC	b	ʊ	p	CVC	CVC.CVC	-NPA	peɪŋbʊp
p	eɪ	ŋ	CVC	b	ʊ	t	CVC	CVC.CVC	-NPA	peɪŋbʊt
p	eɪ	ŋ	CVC	b	ʊ	k	CVC	CVC.CVC	-NPA	peɪŋbʊk
p	eɪ	ŋ	CVC	b	ʊ	s	CVC	CVC.CVC	-NPA	peɪŋbʊs
p	eɪ	ŋ	CVC	b	ɛ	m	CVC	CVC.CVC	-NPA	peɪŋbɛm
p	eɪ	ŋ	CVC	b	ɛ	n	CVC	CVC.CVC	-NPA	peɪŋbɛn
p	eɪ	ŋ	CVC	b	ɛ	p	CVC	CVC.CVC	-NPA	peɪŋbɛp
p	eɪ	ŋ	CVC	b	ɛ	t	CVC	CVC.CVC	-NPA	peɪŋbɛt
p	eɪ	ŋ	CVC	b	ɛ	k	CVC	CVC.CVC	-NPA	peɪŋbɛk
p	eɪ	ŋ	CVC	b	ɛ	s	CVC	CVC.CVC	-NPA	peɪŋbɛs
p	eɪ	ŋ	CVC	b	æ	m	CVC	CVC.CVC	-NPA	peɪŋbæm
p	eɪ	ŋ	CVC	b	æ	n	CVC	CVC.CVC	-NPA	peɪŋbæn
p	eɪ	ŋ	CVC	b	æ	p	CVC	CVC.CVC	-NPA	peɪŋbæp
p	eɪ	ŋ	CVC	b	æ	t	CVC	CVC.CVC	-NPA	peɪŋbæt
p	eɪ	ŋ	CVC	b	æ	k	CVC	CVC.CVC	-NPA	peɪŋbæk
p	eɪ	ŋ	CVC	b	æ	s	CVC	CVC.CVC	-NPA	peɪŋbæs
p	eɪ	ŋ	CVC	d	ɪ	m	CVC	CVC.CVC	-NPA	peɪŋdɪm
p	eɪ	ŋ	CVC	d	ɪ	n	CVC	CVC.CVC	-NPA	peɪŋdɪn
p	eɪ	ŋ	CVC	d	ɪ	p	CVC	CVC.CVC	-NPA	peɪŋdɪp
p	eɪ	ŋ	CVC	d	ɪ	t	CVC	CVC.CVC	-NPA	peɪŋdɪt
p	eɪ	ŋ	CVC	d	ɪ	k	CVC	CVC.CVC	-NPA	peɪŋdɪk
p	eɪ	ŋ	CVC	d	ɪ	s	CVC	CVC.CVC	-NPA	peɪŋdɪs
p	eɪ	ŋ	CVC	d	ʊ	m	CVC	CVC.CVC	-NPA	peɪŋdʊm
p	eɪ	ŋ	CVC	d	ʊ	n	CVC	CVC.CVC	-NPA	peɪŋdʊn
p	eɪ	ŋ	CVC	d	ʊ	p	CVC	CVC.CVC	-NPA	peɪŋdʊp
p	eɪ	ŋ	CVC	d	ʊ	t	CVC	CVC.CVC	-NPA	peɪŋdʊt
p	eɪ	ŋ	CVC	d	ʊ	k	CVC	CVC.CVC	-NPA	peɪŋdʊk
p	eɪ	ŋ	CVC	d	ʊ	s	CVC	CVC.CVC	-NPA	peɪŋdʊs
p	eɪ	ŋ	CVC	d	ɛ	m	CVC	CVC.CVC	-NPA	peɪŋdɛm
p	eɪ	ŋ	CVC	d	ɛ	n	CVC	CVC.CVC	-NPA	peɪŋdɛn
p	eɪ	ŋ	CVC	d	ɛ	p	CVC	CVC.CVC	-NPA	peɪŋdɛp
p	eɪ	ŋ	CVC	d	ɛ	t	CVC	CVC.CVC	-NPA	peɪŋdɛt
p	eɪ	ŋ	CVC	d	ɛ	k	CVC	CVC.CVC	-NPA	peɪŋdɛk
p	eɪ	ŋ	CVC	d	ɛ	s	CVC	CVC.CVC	-NPA	peɪŋdɛs
p	eɪ	ŋ	CVC	d	æ	m	CVC	CVC.CVC	-NPA	peɪŋdæm
p	eɪ	ŋ	CVC	d	æ	n	CVC	CVC.CVC	-NPA	peɪŋdæn
p	eɪ	ŋ	CVC	d	æ	p	CVC	CVC.CVC	-NPA	peɪŋdæp
p	eɪ	ŋ	CVC	d	æ	t	CVC	CVC.CVC	-NPA	peɪŋdæt
p	eɪ	ŋ	CVC	d	æ	k	CVC	CVC.CVC	-NPA	peɪŋdæk
p	eɪ	ŋ	CVC	d	æ	s	CVC	CVC.CVC	-NPA	peɪŋdæs
p	eɪ	ŋ	CVC	g	ɪ	m	CVC	CVC.CVC	+NPA	peɪŋgɪm
p	eɪ	ŋ	CVC	g	ɪ	n	CVC	CVC.CVC	+NPA	peɪŋgɪn
p	eɪ	ŋ	CVC	g	ɪ	p	CVC	CVC.CVC	+NPA	peɪŋgɪp
p	eɪ	ŋ	CVC	g	ɪ	t	CVC	CVC.CVC	+NPA	peɪŋgɪt
p	eɪ	ŋ	CVC	g	ɪ	k	CVC	CVC.CVC	+NPA	peɪŋgɪk
p	eɪ	ŋ	CVC	g	ɪ	s	CVC	CVC.CVC	+NPA	peɪŋgɪs
p	eɪ	ŋ	CVC	g	ʊ	m	CVC	CVC.CVC	+NPA	peɪŋgʊm
p	eɪ	ŋ	CVC	g	ʊ	n	CVC	CVC.CVC	+NPA	peɪŋgʊn
p	eɪ	ŋ	CVC	g	ʊ	p	CVC	CVC.CVC	+NPA	peɪŋgʊp
p	eɪ	ŋ	CVC	g	ʊ	t	CVC	CVC.CVC	+NPA	peɪŋgʊt
p	eɪ	ŋ	CVC	g	ʊ	k	CVC	CVC.CVC	+NPA	peɪŋgʊk
p	eɪ	ŋ	CVC	g	ʊ	s	CVC	CVC.CVC	+NPA	peɪŋgʊs
p	eɪ	ŋ	CVC	g	ɛ	m	CVC	CVC.CVC	+NPA	peɪŋgɛm
p	eɪ	ŋ	CVC	g	ɛ	n	CVC	CVC.CVC	+NPA	peɪŋgɛn
p	eɪ	ŋ	CVC	g	ɛ	p	CVC	CVC.CVC	+NPA	peɪŋgɛp
p	eɪ	ŋ	CVC	g	ɛ	t	CVC	CVC.CVC	+NPA	peɪŋgɛt
p	eɪ	ŋ	CVC	g	ɛ	k	CVC	CVC.CVC	+NPA	peɪŋgɛk
p	eɪ	ŋ	CVC	g	ɛ	s	CVC	CVC.CVC	+NPA	peɪŋgɛs
p	eɪ	ŋ	CVC	g	æ	m	CVC	CVC.CVC	+NPA	peɪŋgæm
p	eɪ	ŋ	CVC	g	æ	n	CVC	CVC.CVC	+NPA	peɪŋgæn
p	eɪ	ŋ	CVC	g	æ	p	CVC	CVC.CVC	+NPA	peɪŋgæp
p	eɪ	ŋ	CVC	g	æ	t	CVC	CVC.CVC	+NPA	peɪŋgæt
p	eɪ	ŋ	CVC	g	æ	k	CVC	CVC.CVC	+NPA	peɪŋgæk
p	eɪ	ŋ	CVC	g	æ	s	CVC	CVC.CVC	+NPA	peɪŋgæs
p	eɪ	ŋ	CVC	s	ɪ	m	CVC	CVC.CVC	-NPA	peɪŋsɪm
p	eɪ	ŋ	CVC	s	ɪ	n	CVC	CVC.CVC	-NPA	peɪŋsɪn
p	eɪ	ŋ	CVC	s	ɪ	p	CVC	CVC.CVC	-NPA	peɪŋsɪp
p	eɪ	ŋ	CVC	s	ɪ	t	CVC	CVC.CVC	-NPA	peɪŋsɪt
p	eɪ	ŋ	CVC	s	ɪ	k	CVC	CVC.CVC	-NPA	peɪŋsɪk
p	eɪ	ŋ	CVC	s	ɪ	s	CVC	CVC.CVC	-NPA	peɪŋsɪs
p	eɪ	ŋ	CVC	s	ʊ	m	CVC	CVC.CVC	-NPA	peɪŋsʊm
p	eɪ	ŋ	CVC	s	ʊ	n	CVC	CVC.CVC	-NPA	peɪŋsʊn
p	eɪ	ŋ	CVC	s	ʊ	p	CVC	CVC.CVC	-NPA	peɪŋsʊp
p	eɪ	ŋ	CVC	s	ʊ	t	CVC	CVC.CVC	-NPA	peɪŋsʊt
p	eɪ	ŋ	CVC	s	ʊ	k	CVC	CVC.CVC	-NPA	peɪŋsʊk
p	eɪ	ŋ	CVC	s	ʊ	s	CVC	CVC.CVC	-NPA	peɪŋsʊs
p	eɪ	ŋ	CVC	s	ɛ	m	CVC	CVC.CVC	-NPA	peɪŋsɛm
p	eɪ	ŋ	CVC	s	ɛ	n	CVC	CVC.CVC	-NPA	peɪŋsɛn
p	eɪ	ŋ	CVC	s	ɛ	p	CVC	CVC.CVC	-NPA	peɪŋsɛp
p	eɪ	ŋ	CVC	s	ɛ	t	CVC	CVC.CVC	-NPA	peɪŋsɛt
p	eɪ	ŋ	CVC	s	ɛ	k	CVC	CVC.CVC	-NPA	peɪŋsɛk
p	eɪ	ŋ	CVC	s	ɛ	s	CVC	CVC.CVC	-NPA	peɪŋsɛs
p	eɪ	ŋ	CVC	s	æ	m	CVC	CVC.CVC	-NPA	peɪŋsæm
p	eɪ	ŋ	CVC	s	æ	n	CVC	CVC.CVC	-NPA	peɪŋsæn
p	eɪ	ŋ	CVC	s	æ	p	CVC	CVC.CVC	-NPA	peɪŋsæp
p	eɪ	ŋ	CVC	s	æ	t	CVC	CVC.CVC	-NPA	peɪŋsæt
p	eɪ	ŋ	CVC	s	æ	k	CVC	CVC.CVC	-NPA	peɪŋsæk
p	eɪ	ŋ	CVC	s	æ	s	CVC	CVC.CVC	-NPA	peɪŋsæs
p	eɪ	t	CVC	k	ɪ	m	CVC	CVC.CVC	+OVA	peɪtkɪm
p	eɪ	t	CVC	k	ɪ	n	CVC	CVC.CVC	+OVA	peɪtkɪn
p	eɪ	t	CVC	k	ɪ	ŋ	CVC	CVC.CVC	+OVA	peɪtkɪŋ
p	eɪ	t	CVC	k	ɪ	p	CVC	CVC.CVC	+OVA	peɪtkɪp
p	eɪ	t	CVC	k	ɪ	k	CVC	CVC.CVC	+OVA	peɪtkɪk
p	eɪ	t	CVC	k	ɪ	s	CVC	CVC.CVC	+OVA	peɪtkɪs
p	eɪ	t	CVC	k	ʊ	m	CVC	CVC.CVC	+OVA	peɪtkʊm
p	eɪ	t	CVC	k	ʊ	n	CVC	CVC.CVC	+OVA	peɪtkʊn
p	eɪ	t	CVC	k	ʊ	ŋ	CVC	CVC.CVC	+OVA	peɪtkʊŋ
p	eɪ	t	CVC	k	ʊ	p	CVC	CVC.CVC	+OVA	peɪtkʊp
p	eɪ	t	CVC	k	ʊ	k	CVC	CVC.CVC	+OVA	peɪtkʊk
p	eɪ	t	CVC	k	ʊ	s	CVC	CVC.CVC	+OVA	peɪtkʊs
p	eɪ	t	CVC	k	ɛ	m	CVC	CVC.CVC	+OVA	peɪtkɛm
